year,artist,track,time,genre,week,rank
2000,Jay-Z,Big Pimpin',03:55:00,Rap,x7th_week,25
2000,Jay-Z,Big Pimpin',03:55:00,Rap,x8th_week,23
2000,Jay-Z,Big Pimpin',03:55:00,Rap,x9th_week,20
2000,Jay-Z,Do It Again (Put Ya Hands Up),03:47:00,Rap,x1st_week,95
2000,Jay-Z,Do It Again (Put Ya Hands Up),03:47:00,Rap,x2nd_week,68
2000,Jay-Z,Do It Again (Put Ya Hands Up),03:47:00,Rap,x3rd_week,65
2000,Jay-Z,Do It Again (Put Ya Hands Up),03:47:00,Rap,x4th_week,65
2000,Jay-Z,Do It Again (Put Ya Hands Up),03:47:00,Rap,x5th_week,74
2000,Jay-Z,Do It Again (Put Ya Hands Up),03:47:00,Rap,x6th_week,84
2000,Jay-Z,Do It Again (Put Ya Hands Up),03:47:00,Rap,x7th_week,92
2000,Jay-Z,Do It Again (Put Ya Hands Up),03:47:00,Rap,x8th_week,96
2000,Jay-Z,Do It Again (Put Ya Hands Up),03:47:00,Rap,x9th_week,95
2000,Jay-Z,Hey Papi,03:40:00,Rap,x10th_week,77
2000,Jay-Z,Hey Papi,03:40:00,Rap,x11th_week,85
2000,Jay-Z,Hey Papi,03:40:00,Rap,x12th_week,91
2000,Jay-Z,Hey Papi,03:40:00,Rap,x13th_week,93
2000,Jay-Z,Hey Papi,03:40:00,Rap,x14th_week,88
2000,Jay-Z,Hey Papi,03:40:00,Rap,x15th_week,94
2000,Jay-Z,Hey Papi,03:40:00,Rap,x1st_week,98
2000,Jay-Z,Hey Papi,03:40:00,Rap,x2nd_week,100
2000,Jay-Z,Hey Papi,03:40:00,Rap,x3rd_week,98
2000,Jay-Z,Hey Papi,03:40:00,Rap,x4th_week,94
2000,Jay-Z,Hey Papi,03:40:00,Rap,x5th_week,83
2000,Jay-Z,Hey Papi,03:40:00,Rap,x6th_week,83
2000,Jay-Z,Hey Papi,03:40:00,Rap,x7th_week,80
2000,Jay-Z,Hey Papi,03:40:00,Rap,x8th_week,78
2000,Jay-Z,Hey Papi,03:40:00,Rap,x9th_week,76
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50:00,Rap,x10th_week,11
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50:00,Rap,x11th_week,12
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50:00,Rap,x12th_week,12
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50:00,Rap,x13th_week,12
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50:00,Rap,x14th_week,15
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50:00,Rap,x15th_week,15
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50:00,Rap,x16th_week,19
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50:00,Rap,x17th_week,24
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50:00,Rap,x18th_week,28
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50:00,Rap,x19th_week,29
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50:00,Rap,x1st_week,58
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50:00,Rap,x20th_week,30
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50:00,Rap,x21st_week,40
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50:00,Rap,x2nd_week,45
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50:00,Rap,x3rd_week,35
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50:00,Rap,x4th_week,26
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50:00,Rap,x5th_week,23
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50:00,Rap,x6th_week,19
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50:00,Rap,x7th_week,14
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50:00,Rap,x8th_week,14
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50:00,Rap,x9th_week,13
2000,"Jean, Wyclef",911,04:00:00,Rap,x10th_week,38
2000,"Jean, Wyclef",911,04:00:00,Rap,x11th_week,44
2000,"Jean, Wyclef",911,04:00:00,Rap,x12th_week,49
2000,"Jean, Wyclef",911,04:00:00,Rap,x13th_week,53
2000,"Jean, Wyclef",911,04:00:00,Rap,x14th_week,61
2000,"Jean, Wyclef",911,04:00:00,Rap,x15th_week,66
2000,"Jean, Wyclef",911,04:00:00,Rap,x16th_week,68
2000,"Jean, Wyclef",911,04:00:00,Rap,x17th_week,80
2000,"Jean, Wyclef",911,04:00:00,Rap,x18th_week,85
2000,"Jean, Wyclef",911,04:00:00,Rap,x19th_week,96
2000,"Jean, Wyclef",911,04:00:00,Rap,x1st_week,77
2000,"Jean, Wyclef",911,04:00:00,Rap,x2nd_week,74
2000,"Jean, Wyclef",911,04:00:00,Rap,x3rd_week,64
2000,"Jean, Wyclef",911,04:00:00,Rap,x4th_week,61
2000,"Jean, Wyclef",911,04:00:00,Rap,x5th_week,53
2000,"Jean, Wyclef",911,04:00:00,Rap,x6th_week,48
2000,"Jean, Wyclef",911,04:00:00,Rap,x7th_week,43
2000,"Jean, Wyclef",911,04:00:00,Rap,x8th_week,38
2000,"Jean, Wyclef",911,04:00:00,Rap,x9th_week,42
2000,Joe,I Wanna Know,04:57:00,Rock,x10th_week,27
2000,Joe,I Wanna Know,04:57:00,Rock,x11th_week,27
2000,Joe,I Wanna Know,04:57:00,Rock,x12th_week,25
2000,Joe,I Wanna Know,04:57:00,Rock,x13th_week,23
2000,Joe,I Wanna Know,04:57:00,Rock,x14th_week,20
2000,Joe,I Wanna Know,04:57:00,Rock,x15th_week,17
2000,Joe,I Wanna Know,04:57:00,Rock,x16th_week,15
2000,Joe,I Wanna Know,04:57:00,Rock,x17th_week,14
2000,Joe,I Wanna Know,04:57:00,Rock,x18th_week,11
2000,Joe,I Wanna Know,04:57:00,Rock,x19th_week,11
2000,Joe,I Wanna Know,04:57:00,Rock,x1st_week,94
2000,Joe,I Wanna Know,04:57:00,Rock,x20th_week,14
2000,Joe,I Wanna Know,04:57:00,Rock,x21st_week,11
2000,Joe,I Wanna Know,04:57:00,Rock,x22nd_week,11
2000,Joe,I Wanna Know,04:57:00,Rock,x23rd_week,10
2000,Joe,I Wanna Know,04:57:00,Rock,x24th_week,12
2000,Joe,I Wanna Know,04:57:00,Rock,x25th_week,10
2000,Joe,I Wanna Know,04:57:00,Rock,x26th_week,6
2000,Joe,I Wanna Know,04:57:00,Rock,x27th_week,4
2000,Joe,I Wanna Know,04:57:00,Rock,x28th_week,5
2000,Joe,I Wanna Know,04:57:00,Rock,x29th_week,4
2000,Joe,I Wanna Know,04:57:00,Rock,x2nd_week,86
2000,Joe,I Wanna Know,04:57:00,Rock,x30th_week,5
2000,Joe,I Wanna Know,04:57:00,Rock,x31st_week,5
2000,Joe,I Wanna Know,04:57:00,Rock,x32nd_week,7
2000,Joe,I Wanna Know,04:57:00,Rock,x33rd_week,6
2000,Joe,I Wanna Know,04:57:00,Rock,x34th_week,8
2000,Joe,I Wanna Know,04:57:00,Rock,x35th_week,5
2000,Joe,I Wanna Know,04:57:00,Rock,x36th_week,6
2000,Joe,I Wanna Know,04:57:00,Rock,x37th_week,9
2000,Joe,I Wanna Know,04:57:00,Rock,x38th_week,9
2000,Joe,I Wanna Know,04:57:00,Rock,x39th_week,8
2000,Joe,I Wanna Know,04:57:00,Rock,x3rd_week,69
2000,Joe,I Wanna Know,04:57:00,Rock,x40th_week,14
2000,Joe,I Wanna Know,04:57:00,Rock,x41st_week,16
2000,Joe,I Wanna Know,04:57:00,Rock,x42nd_week,20
2000,Joe,I Wanna Know,04:57:00,Rock,x43rd_week,32
2000,Joe,I Wanna Know,04:57:00,Rock,x44th_week,45
2000,Joe,I Wanna Know,04:57:00,Rock,x4th_week,50
2000,Joe,I Wanna Know,04:57:00,Rock,x5th_week,41
2000,Joe,I Wanna Know,04:57:00,Rock,x6th_week,33
2000,Joe,I Wanna Know,04:57:00,Rock,x7th_week,32
2000,Joe,I Wanna Know,04:57:00,Rock,x8th_week,28
2000,Joe,I Wanna Know,04:57:00,Rock,x9th_week,28
2000,Joe,Treat Her Like A Lady,04:12:00,Rock,x10th_week,79
2000,Joe,Treat Her Like A Lady,04:12:00,Rock,x11th_week,78
2000,Joe,Treat Her Like A Lady,04:12:00,Rock,x12th_week,84
2000,Joe,Treat Her Like A Lady,04:12:00,Rock,x13th_week,85
2000,Joe,Treat Her Like A Lady,04:12:00,Rock,x14th_week,90
2000,Joe,Treat Her Like A Lady,04:12:00,Rock,x15th_week,89
2000,Joe,Treat Her Like A Lady,04:12:00,Rock,x16th_week,99
2000,Joe,Treat Her Like A Lady,04:12:00,Rock,x17th_week,100
2000,Joe,Treat Her Like A Lady,04:12:00,Rock,x1st_week,77
2000,Joe,Treat Her Like A Lady,04:12:00,Rock,x2nd_week,75
2000,Joe,Treat Her Like A Lady,04:12:00,Rock,x3rd_week,63
2000,Joe,Treat Her Like A Lady,04:12:00,Rock,x4th_week,63
2000,Joe,Treat Her Like A Lady,04:12:00,Rock,x5th_week,69
2000,Joe,Treat Her Like A Lady,04:12:00,Rock,x6th_week,64
2000,Joe,Treat Her Like A Lady,04:12:00,Rock,x7th_week,68
2000,Joe,Treat Her Like A Lady,04:12:00,Rock,x8th_week,67
2000,Joe,Treat Her Like A Lady,04:12:00,Rock,x9th_week,72
2000,"John, Elton",Someday Out Of The Blue,04:41:00,Rock,x10th_week,90
2000,"John, Elton",Someday Out Of The Blue,04:41:00,Rock,x11th_week,93
2000,"John, Elton",Someday Out Of The Blue,04:41:00,Rock,x12th_week,89
2000,"John, Elton",Someday Out Of The Blue,04:41:00,Rock,x13th_week,98
2000,"John, Elton",Someday Out Of The Blue,04:41:00,Rock,x14th_week,94
2000,"John, Elton",Someday Out Of The Blue,04:41:00,Rock,x15th_week,99
2000,"John, Elton",Someday Out Of The Blue,04:41:00,Rock,x1st_week,56
2000,"John, Elton",Someday Out Of The Blue,04:41:00,Rock,x2nd_week,56
2000,"John, Elton",Someday Out Of The Blue,04:41:00,Rock,x3rd_week,49
2000,"John, Elton",Someday Out Of The Blue,04:41:00,Rock,x4th_week,59
2000,"John, Elton",Someday Out Of The Blue,04:41:00,Rock,x5th_week,67
2000,"John, Elton",Someday Out Of The Blue,04:41:00,Rock,x6th_week,60
2000,"John, Elton",Someday Out Of The Blue,04:41:00,Rock,x7th_week,64
2000,"John, Elton",Someday Out Of The Blue,04:41:00,Rock,x8th_week,73
2000,"John, Elton",Someday Out Of The Blue,04:41:00,Rock,x9th_week,81
2000,"Jones, Donell",Where I Wanna Be,06:22:00,Rock,x10th_week,35
2000,"Jones, Donell",Where I Wanna Be,06:22:00,Rock,x11th_week,33
2000,"Jones, Donell",Where I Wanna Be,06:22:00,Rock,x12th_week,29
2000,"Jones, Donell",Where I Wanna Be,06:22:00,Rock,x13th_week,36
2000,"Jones, Donell",Where I Wanna Be,06:22:00,Rock,x14th_week,34
2000,"Jones, Donell",Where I Wanna Be,06:22:00,Rock,x15th_week,34
2000,"Jones, Donell",Where I Wanna Be,06:22:00,Rock,x16th_week,40
2000,"Jones, Donell",Where I Wanna Be,06:22:00,Rock,x17th_week,42
2000,"Jones, Donell",Where I Wanna Be,06:22:00,Rock,x18th_week,49
2000,"Jones, Donell",Where I Wanna Be,06:22:00,Rock,x19th_week,55
2000,"Jones, Donell",Where I Wanna Be,06:22:00,Rock,x1st_week,81
2000,"Jones, Donell",Where I Wanna Be,06:22:00,Rock,x20th_week,62
2000,"Jones, Donell",Where I Wanna Be,06:22:00,Rock,x2nd_week,71
2000,"Jones, Donell",Where I Wanna Be,06:22:00,Rock,x3rd_week,65
2000,"Jones, Donell",Where I Wanna Be,06:22:00,Rock,x4th_week,50
2000,"Jones, Donell",Where I Wanna Be,06:22:00,Rock,x5th_week,41
2000,"Jones, Donell",Where I Wanna Be,06:22:00,Rock,x6th_week,41
2000,"Jones, Donell",Where I Wanna Be,06:22:00,Rock,x7th_week,36
2000,"Jones, Donell",Where I Wanna Be,06:22:00,Rock,x8th_week,41
2000,"Jones, Donell",Where I Wanna Be,06:22:00,Rock,x9th_week,38
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x10th_week,24
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x11th_week,24
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x12th_week,20
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x13th_week,19
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x14th_week,15
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x15th_week,15
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x16th_week,5
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x17th_week,4
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x18th_week,4
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x19th_week,7
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x1st_week,92
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x20th_week,10
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x21st_week,5
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x22nd_week,9
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x23rd_week,9
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x24th_week,7
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x25th_week,9
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x26th_week,10
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x27th_week,10
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x28th_week,15
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x29th_week,18
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x2nd_week,80
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x30th_week,23
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x31st_week,30
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x32nd_week,42
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x3rd_week,72
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x4th_week,69
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x5th_week,67
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x6th_week,61
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x7th_week,54
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x8th_week,43
2000,"Jordan, Montell",Get It On.. Tonite,04:34:00,Rap,x9th_week,38
2000,Juvenile,U Understand,03:51:00,Rap,x1st_week,85
2000,Juvenile,U Understand,03:51:00,Rap,x2nd_week,83
2000,Juvenile,U Understand,03:51:00,Rap,x3rd_week,100
2000,Juvenile,U Understand,03:51:00,Rap,x4th_week,98
2000,Juvenile,U Understand,03:51:00,Rap,x5th_week,97
2000,Juvenile,U Understand,03:51:00,Rap,x6th_week,96
2000,Kandi,Don't Think I'm Not,03:50:00,Rock,x10th_week,24
2000,Kandi,Don't Think I'm Not,03:50:00,Rock,x11th_week,26
2000,Kandi,Don't Think I'm Not,03:50:00,Rock,x12th_week,26
2000,Kandi,Don't Think I'm Not,03:50:00,Rock,x13th_week,28
2000,Kandi,Don't Think I'm Not,03:50:00,Rock,x14th_week,29
2000,Kandi,Don't Think I'm Not,03:50:00,Rock,x15th_week,27
2000,Kandi,Don't Think I'm Not,03:50:00,Rock,x16th_week,31
2000,Kandi,Don't Think I'm Not,03:50:00,Rock,x17th_week,31
2000,Kandi,Don't Think I'm Not,03:50:00,Rock,x18th_week,26
2000,Kandi,Don't Think I'm Not,03:50:00,Rock,x19th_week,25
2000,Kandi,Don't Think I'm Not,03:50:00,Rock,x1st_week,66
2000,Kandi,Don't Think I'm Not,03:50:00,Rock,x20th_week,25
2000,Kandi,Don't Think I'm Not,03:50:00,Rock,x21st_week,30
2000,Kandi,Don't Think I'm Not,03:50:00,Rock,x22nd_week,40
2000,Kandi,Don't Think I'm Not,03:50:00,Rock,x23rd_week,36
2000,Kandi,Don't Think I'm Not,03:50:00,Rock,x24th_week,41
2000,Kandi,Don't Think I'm Not,03:50:00,Rock,x2nd_week,66
2000,Kandi,Don't Think I'm Not,03:50:00,Rock,x3rd_week,66
2000,Kandi,Don't Think I'm Not,03:50:00,Rock,x4th_week,61
2000,Kandi,Don't Think I'm Not,03:50:00,Rock,x5th_week,49
2000,Kandi,Don't Think I'm Not,03:50:00,Rock,x6th_week,42
2000,Kandi,Don't Think I'm Not,03:50:00,Rock,x7th_week,36
2000,Kandi,Don't Think I'm Not,03:50:00,Rock,x8th_week,33
2000,Kandi,Don't Think I'm Not,03:50:00,Rock,x9th_week,28
2000,"Keith, Toby",Country Comes To Town,03:39:00,Country,x10th_week,55
2000,"Keith, Toby",Country Comes To Town,03:39:00,Country,x11th_week,54
2000,"Keith, Toby",Country Comes To Town,03:39:00,Country,x12th_week,62
2000,"Keith, Toby",Country Comes To Town,03:39:00,Country,x13th_week,81
2000,"Keith, Toby",Country Comes To Town,03:39:00,Country,x14th_week,95
2000,"Keith, Toby",Country Comes To Town,03:39:00,Country,x15th_week,93
2000,"Keith, Toby",Country Comes To Town,03:39:00,Country,x1st_week,82
2000,"Keith, Toby",Country Comes To Town,03:39:00,Country,x2nd_week,78
2000,"Keith, Toby",Country Comes To Town,03:39:00,Country,x3rd_week,75
2000,"Keith, Toby",Country Comes To Town,03:39:00,Country,x4th_week,69
2000,"Keith, Toby",Country Comes To Town,03:39:00,Country,x5th_week,66
2000,"Keith, Toby",Country Comes To Town,03:39:00,Country,x6th_week,62
2000,"Keith, Toby",Country Comes To Town,03:39:00,Country,x7th_week,59
2000,"Keith, Toby",Country Comes To Town,03:39:00,Country,x8th_week,58
2000,"Keith, Toby",Country Comes To Town,03:39:00,Country,x9th_week,55
2000,"Keith, Toby",How Do You Like Me Now?!,03:29:00,Country,x10th_week,32
2000,"Keith, Toby",How Do You Like Me Now?!,03:29:00,Country,x11th_week,31
2000,"Keith, Toby",How Do You Like Me Now?!,03:29:00,Country,x12th_week,31
2000,"Keith, Toby",How Do You Like Me Now?!,03:29:00,Country,x13th_week,35
2000,"Keith, Toby",How Do You Like Me Now?!,03:29:00,Country,x14th_week,35
2000,"Keith, Toby",How Do You Like Me Now?!,03:29:00,Country,x15th_week,38
2000,"Keith, Toby",How Do You Like Me Now?!,03:29:00,Country,x16th_week,43
2000,"Keith, Toby",How Do You Like Me Now?!,03:29:00,Country,x17th_week,45
2000,"Keith, Toby",How Do You Like Me Now?!,03:29:00,Country,x18th_week,51
2000,"Keith, Toby",How Do You Like Me Now?!,03:29:00,Country,x19th_week,52
2000,"Keith, Toby",How Do You Like Me Now?!,03:29:00,Country,x1st_week,77
2000,"Keith, Toby",How Do You Like Me Now?!,03:29:00,Country,x20th_week,54
2000,"Keith, Toby",How Do You Like Me Now?!,03:29:00,Country,x2nd_week,72
2000,"Keith, Toby",How Do You Like Me Now?!,03:29:00,Country,x3rd_week,59
2000,"Keith, Toby",How Do You Like Me Now?!,03:29:00,Country,x4th_week,53
2000,"Keith, Toby",How Do You Like Me Now?!,03:29:00,Country,x5th_week,45
2000,"Keith, Toby",How Do You Like Me Now?!,03:29:00,Country,x6th_week,43
2000,"Keith, Toby",How Do You Like Me Now?!,03:29:00,Country,x7th_week,41
2000,"Keith, Toby",How Do You Like Me Now?!,03:29:00,Country,x8th_week,36
2000,"Keith, Toby",How Do You Like Me Now?!,03:29:00,Country,x9th_week,36
2000,Kelis,Caught Out There,04:09:00,R&B,x10th_week,67
2000,Kelis,Caught Out There,04:09:00,R&B,x11th_week,75
2000,Kelis,Caught Out There,04:09:00,R&B,x12th_week,90
2000,Kelis,Caught Out There,04:09:00,R&B,x1st_week,84
2000,Kelis,Caught Out There,04:09:00,R&B,x2nd_week,68
2000,Kelis,Caught Out There,04:09:00,R&B,x3rd_week,67
2000,Kelis,Caught Out There,04:09:00,R&B,x4th_week,63
2000,Kelis,Caught Out There,04:09:00,R&B,x5th_week,63
2000,Kelis,Caught Out There,04:09:00,R&B,x6th_week,54
2000,Kelis,Caught Out There,04:09:00,R&B,x7th_week,56
2000,Kelis,Caught Out There,04:09:00,R&B,x8th_week,59
2000,Kelis,Caught Out There,04:09:00,R&B,x9th_week,68
2000,Kenny G,Auld Lang Syne (The Millenium Mix),07:50:00,Jazz,x1st_week,89
2000,Kenny G,Auld Lang Syne (The Millenium Mix),07:50:00,Jazz,x2nd_week,89
2000,Kenny G,Auld Lang Syne (The Millenium Mix),07:50:00,Jazz,x3rd_week,7
2000,Kenny G,Auld Lang Syne (The Millenium Mix),07:50:00,Jazz,x4th_week,8
2000,Kenny G,Auld Lang Syne (The Millenium Mix),07:50:00,Jazz,x5th_week,66
2000,Kid Rock,Only God Knows Why,05:27:00,Rock,x10th_week,19
2000,Kid Rock,Only God Knows Why,05:27:00,Rock,x11th_week,21
2000,Kid Rock,Only God Knows Why,05:27:00,Rock,x12th_week,25
2000,Kid Rock,Only God Knows Why,05:27:00,Rock,x13th_week,25
2000,Kid Rock,Only God Knows Why,05:27:00,Rock,x14th_week,29
2000,Kid Rock,Only God Knows Why,05:27:00,Rock,x15th_week,32
2000,Kid Rock,Only God Knows Why,05:27:00,Rock,x16th_week,44
2000,Kid Rock,Only God Knows Why,05:27:00,Rock,x17th_week,52
2000,Kid Rock,Only God Knows Why,05:27:00,Rock,x18th_week,62
2000,Kid Rock,Only God Knows Why,05:27:00,Rock,x19th_week,69
2000,Kid Rock,Only God Knows Why,05:27:00,Rock,x1st_week,63
2000,Kid Rock,Only God Knows Why,05:27:00,Rock,x20th_week,78
2000,Kid Rock,Only God Knows Why,05:27:00,Rock,x2nd_week,47
2000,Kid Rock,Only God Knows Why,05:27:00,Rock,x3rd_week,46
2000,Kid Rock,Only God Knows Why,05:27:00,Rock,x4th_week,39
2000,Kid Rock,Only God Knows Why,05:27:00,Rock,x5th_week,35
2000,Kid Rock,Only God Knows Why,05:27:00,Rock,x6th_week,26
2000,Kid Rock,Only God Knows Why,05:27:00,Rock,x7th_week,26
2000,Kid Rock,Only God Knows Why,05:27:00,Rock,x8th_week,23
2000,Kid Rock,Only God Knows Why,05:27:00,Rock,x9th_week,19
2000,"Kravitz, Lenny",I Belong To You,04:17:00,Rock,x1st_week,78
2000,"Kravitz, Lenny",I Belong To You,04:17:00,Rock,x2nd_week,77
2000,"Kravitz, Lenny",I Belong To You,04:17:00,Rock,x3rd_week,71
2000,"Kravitz, Lenny",I Belong To You,04:17:00,Rock,x4th_week,71
2000,"Kravitz, Lenny",I Belong To You,04:17:00,Rock,x5th_week,71
2000,"Kravitz, Lenny",I Belong To You,04:17:00,Rock,x6th_week,83
2000,"Kravitz, Lenny",I Belong To You,04:17:00,Rock,x7th_week,90
2000,"Kravitz, Lenny",I Belong To You,04:17:00,Rock,x8th_week,90
2000,"Kravitz, Lenny",I Belong To You,04:17:00,Rock,x9th_week,93
2000,Kumbia Kings,U Don't Love Me,03:50:00,R&B,x10th_week,100
2000,Kumbia Kings,U Don't Love Me,03:50:00,R&B,x1st_week,81
2000,Kumbia Kings,U Don't Love Me,03:50:00,R&B,x2nd_week,64
2000,Kumbia Kings,U Don't Love Me,03:50:00,R&B,x3rd_week,62
2000,Kumbia Kings,U Don't Love Me,03:50:00,R&B,x4th_week,67
2000,Kumbia Kings,U Don't Love Me,03:50:00,R&B,x5th_week,70
2000,Kumbia Kings,U Don't Love Me,03:50:00,R&B,x6th_week,70
2000,Kumbia Kings,U Don't Love Me,03:50:00,R&B,x7th_week,75
2000,Kumbia Kings,U Don't Love Me,03:50:00,R&B,x8th_week,87
2000,Kumbia Kings,U Don't Love Me,03:50:00,R&B,x9th_week,89
2000,LFO,I Don't Wanna Kiss You Goodnight,05:00:00,Rock,x1st_week,63
2000,LFO,I Don't Wanna Kiss You Goodnight,05:00:00,Rock,x2nd_week,61
2000,LFO,I Don't Wanna Kiss You Goodnight,05:00:00,Rock,x3rd_week,68
2000,LFO,I Don't Wanna Kiss You Goodnight,05:00:00,Rock,x4th_week,73
2000,LFO,I Don't Wanna Kiss You Goodnight,05:00:00,Rock,x5th_week,91
2000,LFO,West Side Story,03:27:00,Rock,x1st_week,96
2000,LFO,West Side Story,03:27:00,Rock,x2nd_week,84
2000,LFO,West Side Story,03:27:00,Rock,x3rd_week,88
2000,LFO,West Side Story,03:27:00,Rock,x4th_week,96
2000,LL Cool J,Imagine That,04:00:00,Rap,x1st_week,99
2000,LL Cool J,Imagine That,04:00:00,Rap,x2nd_week,98
2000,"Larrieux, Amel",Get Up,04:02:00,R&B,x1st_week,100
2000,"Larrieux, Amel",Get Up,04:02:00,R&B,x2nd_week,97
2000,"Larrieux, Amel",Get Up,04:02:00,R&B,x3rd_week,97
2000,"Lawrence, Tracy",Lessons Learned,02:55:00,Country,x10th_week,42
2000,"Lawrence, Tracy",Lessons Learned,02:55:00,Country,x11th_week,40
2000,"Lawrence, Tracy",Lessons Learned,02:55:00,Country,x12th_week,40
2000,"Lawrence, Tracy",Lessons Learned,02:55:00,Country,x13th_week,50
2000,"Lawrence, Tracy",Lessons Learned,02:55:00,Country,x14th_week,66
2000,"Lawrence, Tracy",Lessons Learned,02:55:00,Country,x15th_week,81
2000,"Lawrence, Tracy",Lessons Learned,02:55:00,Country,x16th_week,93
2000,"Lawrence, Tracy",Lessons Learned,02:55:00,Country,x17th_week,94
2000,"Lawrence, Tracy",Lessons Learned,02:55:00,Country,x18th_week,99
2000,"Lawrence, Tracy",Lessons Learned,02:55:00,Country,x19th_week,99
2000,"Lawrence, Tracy",Lessons Learned,02:55:00,Country,x1st_week,80
2000,"Lawrence, Tracy",Lessons Learned,02:55:00,Country,x20th_week,100
2000,"Lawrence, Tracy",Lessons Learned,02:55:00,Country,x2nd_week,73
2000,"Lawrence, Tracy",Lessons Learned,02:55:00,Country,x3rd_week,61
2000,"Lawrence, Tracy",Lessons Learned,02:55:00,Country,x4th_week,61
2000,"Lawrence, Tracy",Lessons Learned,02:55:00,Country,x5th_week,48
2000,"Lawrence, Tracy",Lessons Learned,02:55:00,Country,x6th_week,48
2000,"Lawrence, Tracy",Lessons Learned,02:55:00,Country,x7th_week,48
2000,"Lawrence, Tracy",Lessons Learned,02:55:00,Country,x8th_week,48
2000,"Lawrence, Tracy",Lessons Learned,02:55:00,Country,x9th_week,44
2000,"Levert, Gerald",Baby U Are,04:10:00,R&B,x1st_week,96
2000,"Levert, Gerald",Baby U Are,04:10:00,R&B,x2nd_week,89
2000,"Levert, Gerald",Baby U Are,04:10:00,R&B,x3rd_week,92
2000,"Levert, Gerald",Baby U Are,04:10:00,R&B,x4th_week,96
2000,"Levert, Gerald",Baby U Are,04:10:00,R&B,x5th_week,96
2000,"Levert, Gerald",Mr. Too Damn Good,04:06:00,R&B,x1st_week,84
2000,"Levert, Gerald",Mr. Too Damn Good,04:06:00,R&B,x2nd_week,83
2000,"Levert, Gerald",Mr. Too Damn Good,04:06:00,R&B,x3rd_week,83
2000,"Levert, Gerald",Mr. Too Damn Good,04:06:00,R&B,x4th_week,76
2000,"Levert, Gerald",Mr. Too Damn Good,04:06:00,R&B,x5th_week,86
2000,"Levert, Gerald",Mr. Too Damn Good,04:06:00,R&B,x6th_week,86
